ID,code_du_bureau_de_vote,adresse_orig,nb_inscrits,logements_total,etages_moy,X,Y
4738,13,5 AVENUE DES PYRÉNÉES,1,1.0,1.0,-1.493833999999999,43.481043
4739,13,8 AVENUE DES PYRÉNÉES,1,1.0,1.0,-1.4943609999999996,43.481202
4740,13,9 AVENUE DES PYRÉNÉES,1,1.0,2.0,-1.4944299999999997,43.481097000000005
4741,13,11 AVENUE DES PYRÉNÉES,2,1.0,2.0,-1.4945849999999996,43.48111400000002
4742,13,12 AVENUE DES PYRÉNÉES,1,1.0,2.0,-1.4948749999999988,43.481246999999996
4743,13,13 AVENUE DES PYRÉNÉES,3,1.0,3.0,-1.4946519999999996,43.481117
4744,13,14 AVENUE DES PYRÉNÉES,2,1.0,1.0,-1.4949989999999993,43.48125600000001
4745,13,15 AVENUE DES PYRÉNÉES,1,1.0,1.0,-1.4947789999999992,43.48113000000001
4746,13,17 AVENUE DES PYRÉNÉES,2,0.0,,-1.494965,43.48114900000001
4747,13,18 AVENUE DES PYRÉNÉES,5,2.0,2.0,-1.4955869999999984,43.48131299999999
4748,13,19 AVENUE DES PYRÉNÉES,3,2.0,1.0,-1.495463000000001,43.481199000000004
4749,13,20 AVENUE DES PYRÉNÉES,2,1.0,2.0,-1.4957499999999988,43.48132500000001
4750,13,21 AVENUE DES PYRÉNÉES,2,1.0,1.0,-1.4957539999999987,43.481227000000004
4751,13,22 AVENUE DES PYRÉNÉES,2,1.0,2.0,-1.495906000000001,43.481341
4752,13,23 AVENUE DES PYRÉNÉES,3,2.0,1.0,-1.4960950000000002,43.481253
4753,13,26 AVENUE DES PYRÉNÉES,5,1.0,1.0,-1.4963040000000003,43.48144200000003
4754,13,27 AVENUE DES PYRÉNÉES,1,1.0,2.0,-1.4965209999999995,43.48146500000001
4755,13,28 AVENUE DES PYRÉNÉES,1,1.0,2.0,-1.4964950000000001,43.481607000000004
4756,13,29 AVENUE DES PYRÉNÉES,2,1.0,1.0,-1.4967079999999995,43.48164399999999
4757,13,30 AVENUE DES PYRÉNÉES,1,1.0,2.0,-1.4966399999999995,43.481746
4758,13,31 AVENUE DES PYRÉNÉES,1,1.0,1.0,-1.4968160000000013,43.48174900000001
4759,13,32 AVENUE DES PYRÉNÉES,3,1.0,2.0,-1.4967880000000002,43.481884
4760,1,2 RUE DU 49ÈME RÉGIMENT D'INFANTERIE,32,15.0,7.0,-1.4770819999999998,43.49367500000001
4761,1,8 RUE DU 49ÈME RÉGIMENT D'INFANTERIE,10,7.0,4.0,-1.4775320000000012,43.493270000000024
4762,24,4BIS AVENUE DU 14 AVRIL 1814,1,,,-1.4612990000000003,43.50287400000001
4763,24,2 AVENUE DU 14 AVRIL 1814,20,0.0,1.0,-1.4673319999999983,43.503433
4764,24,2BIS AVENUE DU 14 AVRIL 1814,20,0.0,1.0,-1.4669279999999998,43.50340799999999
4765,24,4 AVENUE DU 14 AVRIL 1814,179,40.0,11.0,-1.4661950000000006,43.503401
4766,24,10 AVENUE DU 14 AVRIL 1814,7,6.0,3.0,-1.463561999999999,43.50294599999999
4767,24,12 AVENUE DU 14 AVRIL 1814,3,1.0,2.0,-1.4634340000000001,43.502868000000014
4768,24,14 AVENUE DU 14 AVRIL 1814,3,1.0,1.0,-1.4633550000000002,43.502824000000004
4769,24,16 AVENUE DU 14 AVRIL 1814,1,1.0,3.0,-1.462992,43.502618
4770,24,18 AVENUE DU 14 AVRIL 1814,3,0.0,1.0,-1.4626489999999996,43.50244899999999
4771,24,21 AVENUE DU 14 AVRIL 1814,4,7.0,2.0,-1.4634640000000003,43.503071000000006
4772,24,22 AVENUE DU 14 AVRIL 1814,4,1.0,1.5,-1.4627989999999995,43.50194199999998
4773,24,24 AVENUE DU 14 AVRIL 1814,1,0.0,3.0,-1.4614739999999997,43.50203100000002
4774,24,25 AVENUE DU 14 AVRIL 1814,14,0.0,,-1.4627999999999994,43.502761
4775,24,27 AVENUE DU 14 AVRIL 1814,1,0.0,,-1.4624489999999999,43.502601
4776,24,29 AVENUE DU 14 AVRIL 1814,41,39.0,5.0,-1.461984999999999,43.50244899999999
4777,24,59 AVENUE DU 14 AVRIL 1814,3,1.0,1.0,-1.4574379999999998,43.501978
4778,24,85 AVENUE DU 14 AVRIL 1814,2,8.0,3.0,-1.4534250000000009,43.503156000000025
4779,24,91 AVENUE DU 14 AVRIL 1814,1,0.0,1.0,-1.4524779999999993,43.50339699999999
4780,24,103 AVENUE DU 14 AVRIL 1814,6,1.0,1.0,-1.450877999999999,43.503889
4781,28,1 Avenue de Raspure,2,1.0,2.0,-1.4489050000000012,43.504001000000024
4782,28,2 AVENUE DE RASPURE,1,2.0,2.0,-1.448954000000001,43.503888
4783,28,3 AVENUE DE RASPURE,1,1.0,2.0,-1.4488129999999984,43.50402699999998
4784,28,4 AVENUE DE RASPURE,4,2.0,2.0,-1.4488740000000002,43.50391100000001
4785,28,6 AVENUE DE RASPURE,2,1.0,2.0,-1.448812,43.50391299999999
4786,28,7 AVENUE DE RASPURE,2,1.0,2.0,-1.4486629999999991,43.50405299999999
4787,28,8 AVENUE DE RASPURE,1,1.0,2.0,-1.4487140000000005,43.50393499999999
4788,28,9 AVENUE DE RASPURE,2,1.0,2.0,-1.448603999999999,43.50407100000002
4789,28,13 AVENUE DE RASPURE,1,1.0,2.0,-1.4484169999999998,43.504153999999986
4790,8,22 AVENUE RAYMOND DE MARTRES,3,,,-1.4825959999999996,43.48437
4791,8,5 AVENUE RAYMOND DE MARTRES,9,1.0,2.0,-1.4825370000000009,43.484944999999996
4792,8,11 AVENUE RAYMOND DE MARTRES,4,4.0,3.0,-1.4825580000000003,43.484474000000006
4793,8,13 AVENUE RAYMOND DE MARTRES,1,,,-1.4825189999999997,43.484259
4794,8,14 AVENUE RAYMOND DE MARTRES,1,1.0,2.0,-1.4828509999999988,43.48494999999999
4795,8,15 AVENUE RAYMOND DE MARTRES,1,1.0,2.0,-1.4824879999999996,43.48411200000001
4796,8,17 AVENUE RAYMOND DE MARTRES,2,2.0,1.0,-1.4824739999999998,43.48401199999999
4797,8,17BIS AVENUE RAYMOND DE MARTRES,2,1.0,1.0,-1.4824609999999994,43.48394799999999
4798,8,18 AVENUE RAYMOND DE MARTRES,6,4.0,3.0,-1.482796,43.484725
4799,8,19 AVENUE RAYMOND DE MARTRES,3,4.0,3.0,-1.4824370000000007,43.48387600000001
4800,8,20 AVENUE RAYMOND DE MARTRES,2,1.0,2.0,-1.4827729999999988,43.484532999999985
4801,8,26 AVENUE RAYMOND DE MARTRES,3,0.0,,-1.4826879999999982,43.48420699999998
4802,8,2 RUE RAYMOND SOUSBIELLE,6,2.0,2.0,-1.478130000000001,43.484257
4803,8,3 RUE RAYMOND SOUSBIELLE,2,3.0,3.0,-1.4777830000000005,43.48425100000002
4804,8,7 RUE RAYMOND SOUSBIELLE,1,1.0,3.0,-1.477409,43.48415700000002
4805,8,8 RUE RAYMOND SOUSBIELLE,2,1.0,1.0,-1.477335999999999,43.484053
4806,8,9 RUE RAYMOND SOUSBIELLE,3,1.0,2.0,-1.4773169999999987,43.484138
4807,8,11 RUE RAYMOND SOUSBIELLE,2,10.0,4.0,-1.4770980000000002,43.48408200000003
4808,16,2 RUE DE LA REDOUTE,2,2.0,2.0,-1.466331,43.48254700000002
4809,16,3 RUE DE LA REDOUTE,2,1.0,1.0,-1.4664690000000002,43.48223800000001
4810,16,5 RUE DE LA REDOUTE,4,2.0,2.0,-1.466439000000001,43.482026000000026
4811,16,7 RUE DE LA REDOUTE,2,1.0,1.0,-1.4664659999999996,43.481894999999994
4812,16,8 RUE DE LA REDOUTE,3,1.0,1.0,-1.4665799999999996,43.482015999999994
4813,16,9 rue de la Redoute,1,1.0,1.0,-1.4665649999999997,43.48177799999999
4814,16,11 RUE DE LA REDOUTE,3,1.0,2.0,-1.4667629999999994,43.481629000000005
4815,16,12 RUE DE LA REDOUTE,1,1.0,1.0,-1.4669059999999996,43.48167299999999
4816,16,13 RUE DE LA REDOUTE,4,1.0,1.0,-1.4669529999999993,43.481487999999985
4817,16,14 RUE DE LA REDOUTE,1,2.0,2.0,-1.4670920000000003,43.481539000000005
4818,16,15 RUE DE LA REDOUTE,1,1.0,2.0,-1.4671409999999991,43.481353
4819,16,16 RUE DE LA REDOUTE,2,2.0,1.0,-1.467245000000001,43.481424
4820,16,17 RUE DE LA REDOUTE,1,1.0,1.0,-1.467331,43.481221
4821,16,18 RUE DE LA REDOUTE,2,1.0,2.0,-1.467424000000001,43.48129599999999
4822,16,19 RUE DE LA REDOUTE,3,1.0,1.0,-1.4675309999999995,43.481096999999984
4823,16,20 RUE DE LA REDOUTE,2,1.0,2.0,-1.467656999999999,43.48115900000001
4824,16,21 RUE DE LA REDOUTE,1,1.0,2.0,-1.4677100000000003,43.48099800000001
4825,16,22 RUE DE LA REDOUTE,2,1.0,2.0,-1.4678290000000003,43.48105900000002
4826,16,24 RUE DE LA REDOUTE,1,1.0,2.0,-1.4682009999999992,43.48080900000001
4827,16,25 RUE DE LA REDOUTE,2,1.0,1.0,-1.4681809999999997,43.48049300000001
4828,16,26 RUE DE LA REDOUTE,1,1.0,1.0,-1.468307000000001,43.480642
4829,16,27 RUE DE LA REDOUTE,2,1.0,1.0,-1.4679729999999995,43.480239
4830,16,28 RUE DE LA REDOUTE,2,1.0,2.0,-1.468318,43.48044899999999
4831,16,29 RUE DE LA REDOUTE,2,1.0,1.0,-1.467721000000001,43.48016500000001
4832,16,30 RUE DE LA REDOUTE,3,1.0,2.0,-1.468283999999999,43.48034899999999
4833,16,31 RUE DE LA REDOUTE,4,1.0,1.0,-1.4674140000000004,43.48014400000002
4834,16,32 RUE DE LA REDOUTE,3,1.0,2.0,-1.4682559999999996,43.480309000000005
4835,16,33 RUE DE LA REDOUTE,1,1.0,2.0,-1.4672109999999994,43.480136000000016
4836,16,34 RUE DE LA REDOUTE,7,1.0,2.0,-1.4681589999999993,43.480215
4837,16,35 RUE DE LA REDOUTE,3,2.0,2.0,-1.467033,43.480101999999995
4838,16,36 RUE DE LA REDOUTE,1,1.0,2.0,-1.4679579999999999,43.480118000000004
4839,16,37 RUE DE LA REDOUTE,1,1.0,2.0,-1.4666589999999993,43.479899
4840,16,38 RUE DE LA REDOUTE,1,1.0,1.0,-1.4677749999999998,43.48006799999999
4841,16,39 RUE DE LA REDOUTE,2,2.0,2.0,-1.4665389999999996,43.47975
4842,16,40 RUE DE LA REDOUTE,4,1.0,2.0,-1.4675710000000002,43.480048999999994
4843,16,41 RUE DE LA REDOUTE,2,1.0,1.0,-1.4661449999999994,43.47966499999997
4844,16,42 RUE DE LA REDOUTE,3,1.0,1.0,-1.4673849999999995,43.48004200000001
4845,16,43 RUE DE LA REDOUTE,2,1.0,1.0,-1.4659859999999996,43.479667000000006
4846,16,44 RUE DE LA REDOUTE,1,1.0,2.0,-1.4666519999999994,43.479687
4847,16,46 RUE DE LA REDOUTE,2,1.0,2.0,-1.466588,43.47963800000001
4848,16,47 RUE DE LA REDOUTE,3,1.0,1.0,-1.4657479999999992,43.479667999999975
4849,16,50 RUE DE LA REDOUTE,1,1.0,2.0,-1.4663120000000012,43.479547999999994
4850,16,52 RUE DE LA REDOUTE,4,2.0,2.0,-1.4660129999999991,43.47955799999999
4851,4,2 PLACE DU REDUIT,6,6.0,5.0,-1.473409,43.49250299999999
4852,4,3 PLACE DU REDUIT,26,18.0,6.0,-1.4729739999999991,43.49274599999999
4853,3,1 BOULEVARD DU REMPART LACHEPAILLET,6,5.0,4.0,-1.4781619999999995,43.488575999999995
4854,3,2 BOULEVARD DU REMPART LACHEPAILLET,3,7.0,5.0,-1.4783139999999995,43.48870099999999
4855,3,3 BOULEVARD DU REMPART LACHEPAILLET,10,8.0,5.0,-1.4783849999999994,43.48875600000001
4856,3,4 BOULEVARD DU REMPART LACHEPAILLET,1,8.0,5.0,-1.478434999999999,43.48879899999999
4857,3,6 BOULEVARD DU REMPART LACHEPAILLET,1,10.0,6.0,-1.4785019999999993,43.48886199999999
4858,3,7 BOULEVARD DU REMPART LACHEPAILLET,1,8.0,5.0,-1.478542,43.48889800000002
4859,3,10 BOULEVARD DU REMPART LACHEPAILLET,4,7.0,6.0,-1.4787800000000004,43.489053
4860,3,12 BOULEVARD DU REMPART LACHEPAILLET,1,14.0,5.0,-1.4789050000000001,43.48911900000002
4861,2,20 BOULEVARD DU REMPART LACHEPAILLET,1,5.0,6.0,-1.4790749999999995,43.489673000000025
4862,2,22 BOULEVARD DU REMPART LACHEPAILLET,3,0.0,,-1.479056,43.489795
4863,2,25 BOULEVARD DU REMPART LACHEPAILLET,2,3.0,4.0,-1.4790350000000012,43.489917
4864,2,27 BOULEVARD DU REMPART LACHEPAILLET,3,8.0,6.0,-1.4790080000000003,43.490033000000004
4865,2,28 BOULEVARD DU REMPART LACHEPAILLET,1,5.0,6.0,-1.4789949999999996,43.490095000000004
4866,2,29 BOULEVARD DU REMPART LACHEPAILLET,4,9.0,5.0,-1.4789919999999999,43.49015
4867,2,32 BOULEVARD DU REMPART LACHEPAILLET,2,4.0,5.0,-1.478944000000001,43.49029100000002
4868,2,34 BOULEVARD DU REMPART LACHEPAILLET,7,8.0,5.0,-1.4789249999999996,43.490362999999995
4869,2,42 BOULEVARD DU REMPART LACHEPAILLET,7,0.0,6.0,-1.4784719999999991,43.49131499999999
4870,7,1 RUE RENÉ CUZACQ,5,5.0,2.0,-1.4611880000000004,43.49385400000001
4871,7,2 RUE RENÉ CUZACQ,2,0.0,,-1.4610340000000004,43.49374100000001
4872,7,3 RUE RENÉ CUZACQ,5,5.0,2.0,-1.4611059999999998,43.49385799999998
4873,7,4 RUE RENÉ CUZACQ,4,1.0,1.0,-1.4601540000000004,43.49350100000003
4874,7,5 RUE RENÉ CUZACQ,3,6.0,3.0,-1.4608060000000007,43.493779
4875,7,6 RUE RENÉ CUZACQ,4,4.0,2.0,-1.4599229999999999,43.493522
4876,26,11 RUE RENÉ CUZACQ,5,1.0,2.0,-1.4597140000000004,43.493668
4877,26,13BIS RUE RENÉ CUZACQ,4,0.0,,-1.459297999999999,43.494134
4878,26,13TER RUE RENÉ CUZACQ,1,0.0,,-1.459344999999999,43.494054000000006
4879,26,15 RUE RENÉ CUZACQ,3,1.0,1.0,-1.4594470000000015,43.49369000000001
4880,26,17 RUE RENÉ CUZACQ,1,1.0,2.0,-1.459223,43.493714
4881,5,22 PLACE DE LA RÉPUBLIQUE,10,,,-1.4699089999999997,43.495691999999984
4882,5,3 PLACE DE LA RÉPUBLIQUE,15,11.0,6.0,-1.4708230000000004,43.49551400000001
4883,5,5 PLACE DE LA RÉPUBLIQUE,8,6.0,5.0,-1.4706019999999989,43.495422000000005
4884,5,6 PLACE DE LA RÉPUBLIQUE,4,7.0,5.0,-1.4699279999999983,43.49504099999999
4885,5,7 PLACE DE LA RÉPUBLIQUE,7,4.0,5.0,-1.470416999999999,43.49550899999999
4886,5,9 PLACE DE LA RÉPUBLIQUE,1,4.0,5.0,-1.47029,43.49559099999999
4887,5,11 PLACE DE LA RÉPUBLIQUE,1,3.0,4.0,-1.4700769999999999,43.49572299999999
4888,5,13 PLACE DE LA RÉPUBLIQUE,3,6.0,4.0,-1.469996000000001,43.49579700000003
4889,5,24 PLACE DE LA RÉPUBLIQUE,8,7.0,5.0,-1.4692160000000003,43.495792
4890,5,26 PLACE DE LA RÉPUBLIQUE,3,4.0,5.0,-1.469273999999999,43.495834000000016
4891,5,28 PLACE DE LA RÉPUBLIQUE,8,11.0,4.0,-1.4693239999999996,43.49586899999999
4892,5,28-30 PLACE DE LA RÉPUBLIQUE,1,0.0,4.0,-1.4693699999999985,43.495906999999995
4893,5,32 PLACE DE LA RÉPUBLIQUE,5,5.0,5.0,-1.4694060000000002,43.495942
4894,5,34 PLACE DE LA RÉPUBLIQUE,5,7.0,5.0,-1.4694990000000006,43.496008999999994
4895,5,36 PLACE DE LA RÉPUBLIQUE,6,0.0,,-1.4695469999999986,43.496047000000004
4896,19,3 ALLÉE DES ROSES,1,1.0,2.0,-1.482977,43.489653
4897,19,4 ALLÉE DES ROSES,2,0.0,1.0,-1.4828809999999997,43.48970400000001
4898,19,5 ALLÉE DES ROSES,24,0.0,,-1.4831469999999995,43.489707
4899,19,6 ALLÉE DES ROSES,2,1.0,1.0,-1.4830799999999993,43.48974600000001
4900,19,4 IMPASSE SOUS-LIEUTENANT DE RESSEGUIER,6,0.0,1.0,-1.4856239999999998,43.49310299999998
4901,19,7 IMPASSE SOUS-LIEUTENANT DE RESSEGUIER,4,1.0,3.0,-1.4858170000000004,43.49306000000001
4902,19,9 IMPASSE SOUS-LIEUTENANT DE RESSEGUIER,2,1.0,2.0,-1.4856279999999997,43.49301
4903,19,11 IMPASSE SOUS-LIEUTENANT DE RESSEGUIER,3,2.0,2.0,-1.4855179999999997,43.492976
4904,7,10 IMPASSE RIGAUD,1,,,-1.460896999999998,43.49302399999999
4905,7,4 IMPASSE RIGAUD,3,1.0,2.0,-1.4609039999999993,43.49321300000001
4906,7,5 IMPASSE RIGAUD,2,6.0,2.0,-1.4608819999999998,43.49311700000001
4907,7,11 IMPASSE RIGAUD,1,1.0,2.0,-1.4609050000000008,43.492742
4908,13,3 AVENUE DE LA RHUNE,2,1.0,1.0,-1.4941989999999998,43.48084300000002
4909,13,4 AVENUE DE LA RHUNE,2,1.0,1.0,-1.4943499999999998,43.48082899999999
4910,13,5 AVENUE DE LA RHUNE,3,1.0,2.0,-1.4942219999999995,43.480721
4911,13,6 AVENUE DE LA RHUNE,2,1.0,1.0,-1.4943849999999999,43.480646000000014
4912,13,7 AVENUE DE LA RHUNE,4,1.0,2.0,-1.4942420000000005,43.480612000000015
4913,13,9 AVENUE DE LA RHUNE,3,1.0,2.0,-1.4942600000000001,43.48052
4914,13,11 AVENUE DE LA RHUNE,3,1.0,1.0,-1.494275999999999,43.480427999999996
4915,13,12 AVENUE DE LA RHUNE,1,0.0,1.0,-1.494452,43.48022799999998
4916,13,13 AVENUE DE LA RHUNE,3,1.0,1.0,-1.4942919999999995,43.48035200000002
4917,13,14 AVENUE DE LA RHUNE,1,1.0,2.0,-1.4944760000000004,43.48011000000002
4918,13,15 AVENUE DE LA RHUNE,2,1.0,2.0,-1.494306,43.48026299999999
4919,13,16 AVENUE DE LA RHUNE,2,1.0,2.0,-1.494498999999999,43.479963
4920,13,17 AVENUE DE LA RHUNE,1,1.0,1.0,-1.4943340000000003,43.48008499999999
4921,13,18 AVENUE DE LA RHUNE,3,1.0,2.0,-1.4945220000000008,43.47982100000002
4922,13,19 AVENUE DE LA RHUNE,2,1.0,2.0,-1.4943590000000004,43.479977000000005
4923,13,20 AVENUE DE LA RHUNE,2,1.0,2.0,-1.4945549999999994,43.479692
4924,13,21 AVENUE DE LA RHUNE,1,1.0,2.0,-1.4943849999999999,43.47983399999998
4925,13,22 AVENUE DE LA RHUNE,3,1.0,1.0,-1.4945939999999993,43.479513999999995
4926,13,23 AVENUE DE LA RHUNE,2,1.0,1.0,-1.4944020000000002,43.47971500000001
4927,13,24 AVENUE DE LA RHUNE,3,1.0,1.0,-1.4946519999999996,43.479157000000015
4928,13,25 AVENUE DE LA RHUNE,3,1.0,2.0,-1.4944209999999998,43.47961300000001
4929,13,26 AVENUE DE LA RHUNE,2,0.0,1.0,-1.4946739999999992,43.47901800000002
4930,13,28 AVENUE DE LA RHUNE,3,1.0,1.0,-1.4946920000000004,43.47889000000001
4931,13,30 Avenue de la Rhune,4,5.0,3.0,-1.4947259999999989,43.47869599999999
4932,13,31 AVENUE DE LA RHUNE,1,1.0,1.0,-1.4944830000000002,43.47924699999999
4933,13,33 AVENUE DE LA RHUNE,3,1.0,2.0,-1.4944959999999998,43.479148000000016
4934,13,35 AVENUE DE LA RHUNE,5,0.0,,-1.4945189999999993,43.47903099999999
4935,13,37 AVENUE DE LA RHUNE,2,1.0,1.0,-1.4945499999999994,43.478864
4936,13,39 AVENUE DE LA RHUNE,4,1.0,2.0,-1.4945860000000002,43.47871200000003
4937,15,1 ALLÉE ROSE DES VENTS,3,1.0,1.0,-1.466451999999999,43.487608000000016
4938,28,4 AVENUE DE ROSSI,1,1.0,2.0,-1.4493160000000003,43.503643000000004
4939,28,5 AVENUE DE ROSSI,2,1.0,2.0,-1.449507,43.50383500000001
4940,28,6 AVENUE DE ROSSI,1,1.0,2.0,-1.449321,43.50356900000002
4941,28,7 AVENUE DE ROSSI,5,1.0,2.0,-1.4494979999999995,43.50381199999999
4942,28,8 AVENUE DE ROSSI,3,1.0,2.0,-1.4493019999999996,43.503533000000004
4943,28,9 AVENUE DE ROSSI,2,1.0,2.0,-1.4494829999999996,43.503727
4944,28,10 AVENUE DE ROSSI,1,1.0,2.0,-1.4487630000000002,43.503350000000005
4945,28,11 AVENUE DE ROSSI,2,1.0,2.0,-1.4494650000000002,43.503703000000016
4946,28,12 AVENUE DE ROSSI,2,1.0,2.0,-1.4486859999999988,43.503321
4947,28,14 AVENUE DE ROSSI,2,1.0,2.0,-1.4485920000000008,43.50333300000001
4948,28,15 AVENUE DE ROSSI,4,2.0,2.0,-1.4494399999999992,43.50358700000002
4949,28,16 AVENUE DE ROSSI,1,1.0,2.0,-1.4485259999999998,43.503307
4950,28,18 AVENUE DE ROSSI,1,1.0,2.0,-1.4484369999999993,43.50331700000001
4951,28,20 AVENUE DE ROSSI,1,1.0,2.0,-1.448369000000001,43.503288000000005
4952,28,22 AVENUE DE ROSSI,2,2.0,2.0,-1.448279999999999,43.50330300000001
4953,28,24 AVENUE DE ROSSI,1,1.0,2.0,-1.4482369999999989,43.503285
4954,17,19 CHEMIN DE SABALCE,1,1.0,1.0,-1.4911590000000006,43.49678100000001
4955,17,25 CHEMIN DE SABALCE,26,42.0,5.0,-1.4906819999999992,43.49607300000001
4956,17,27 CHEMIN DE SABALCE,38,46.0,5.0,-1.490861,43.49567100000001
4957,17,29 CHEMIN DE SABALCE,32,46.0,5.0,-1.490979999999999,43.49534899999999
4958,17,31 CHEMIN DE SABALCE,23,32.0,4.0,-1.490878000000002,43.495034999999994
4959,17,33 CHEMIN DE SABALCE,17,78.0,4.5,-1.4910920000000005,43.49476600000002
4960,24,1 ALLÉE SAUTE-RUISSEAU,25,0.0,,-1.4614829999999988,43.50315899999999
4961,24,2 ALLÉE SAUTE-RUISSEAU,9,0.0,,-1.4614090000000002,43.50334500000001
4962,24,3 ALLÉE SAUTE-RUISSEAU,19,0.0,,-1.4613329999999995,43.503544000000005
4963,24,4 ALLÉE SAUTE-RUISSEAU,20,11.0,4.0,-1.461215999999999,43.50352199999999
4964,24,5 ALLÉE SAUTE-RUISSEAU,9,13.0,4.0,-1.4612550000000004,43.503330999999996
4965,24,6 ALLÉE SAUTE-RUISSEAU,20,0.0,,-1.4614000000000005,43.503128000000004
4966,24,10 ALLÉE SAUTE-RUISSEAU,78,15.0,4.0,-1.460735,43.503116999999996
4967,11,3 RUE SAINT-FORCET,8,47.0,3.0,-1.478727,43.480705000000015
4968,11,4 RUE SAINT-FORCET,3,2.0,2.0,-1.4784889999999995,43.480689999999996
4969,11,5 RUE SAINT-FORCET,5,7.0,3.0,-1.4783349999999988,43.480896000000016
4970,11,6 RUE SAINT-FORCET,4,1.0,1.0,-1.4782339999999996,43.480821
4971,11,9 RUE SAINT-FORCET,4,1.0,1.0,-1.4778889999999998,43.481033
4972,11,10 RUE SAINT-FORCET,2,1.0,2.0,-1.477701,43.480951999999995
4973,11,11 RUE SAINT-FORCET,7,0.0,,-1.4776059999999995,43.48105900000002
4974,11,12 RUE SAINT-FORCET,2,1.0,2.0,-1.477397,43.480942
4975,11,13 RUE SAINT-FORCET,2,1.0,2.0,-1.477334,43.48103999999999
4976,11,15 RUE SAINT-FORCET,3,1.0,2.0,-1.4771239999999997,43.48097
4977,11,16 RUE SAINT-FORCET,5,1.0,1.0,-1.4769529999999986,43.480574999999995
4978,11,17 RUE SAINT-FORCET,7,3.0,3.0,-1.4769419999999998,43.480855000000005
4979,11,18 RUE SAINT-FORCET,3,2.0,2.0,-1.4769090000000005,43.48043
4980,11,19 RUE SAINT-FORCET,31,14.0,5.0,-1.4767869999999992,43.48056
4981,11,20 RUE SAINT-FORCET,2,1.0,2.0,-1.476827999999999,43.48025
4982,11,21 RUE SAINT-FORCET,69,48.0,7.0,-1.4765179999999993,43.480046
4983,11,22 RUE SAINT-FORCET,2,1.0,1.0,-1.4765449999999996,43.47979300000001
4984,11,23 RUE SAINT-FORCET,2,1.0,1.0,-1.476378,43.479797
4985,11,25 RUE SAINT-FORCET,4,1.0,1.0,-1.4762760000000006,43.479626999999994
4986,11,27 RUE SAINT-FORCET,20,17.0,4.0,-1.4761349999999998,43.479409
4987,11,27BIS RUE SAINT-FORCET,5,2.0,2.0,-1.475978999999999,43.479470000000006
4988,3,1 RUE SABATERIE,4,5.0,4.0,-1.4776550000000002,43.489158
4989,3,5 RUE SABATERIE,15,0.0,,-1.4778859999999998,43.48928500000002
4990,2,6 RUE SABATERIE,14,20.0,4.0,-1.477988,43.48939800000001
4991,3,9 RUE SABATERIE,3,8.0,5.0,-1.478352000000001,43.489503
4992,3,11 RUE SABATERIE,1,0.0,5.0,-1.478421000000001,43.489526
4993,27,5 RUE DE LA SABLÈRE,2,1.0,2.0,-1.4469899999999998,43.502061999999995
4994,27,6 RUE DE LA SABLÈRE,1,1.0,2.0,-1.447165999999999,43.501318999999995
4995,27,7 RUE DE LA SABLÈRE,3,1.0,2.0,-1.446822000000001,43.50201100000002
4996,27,8 RUE DE LA SABLÈRE,2,1.0,2.0,-1.4471209999999992,43.501402000000006
4997,27,18BIS RUE DE LA SABLÈRE,3,1.0,1.0,-1.4465479999999997,43.501418000000015
4998,23,1 CHEMIN DE SAINSONTAN,10,0.0,1.0,-1.4679130000000007,43.510334
4999,23,4 CHEMIN DE SAINSONTAN,1,1.0,1.0,-1.4675290000000003,43.510135999999996
5000,23,6 CHEMIN DE SAINSONTAN,1,1.0,1.0,-1.466989,43.50989799999999
5001,23,8 CHEMIN DE SAINSONTAN,1,1.0,1.0,-1.4667810000000006,43.50978600000001
5002,23,10 CHEMIN DE SAINSONTAN,2,1.0,1.0,-1.4664599999999997,43.509651000000005
5003,23,12 CHEMIN DE SAINSONTAN,1,1.0,2.0,-1.4661959999999998,43.50959000000003
5004,23,14 CHEMIN DE SAINSONTAN,2,0.0,1.0,-1.465886000000001,43.509551
5005,23,16 CHEMIN DE SAINSONTAN,2,1.0,2.0,-1.465603,43.50952
5006,23,18 CHEMIN DE SAINSONTAN,3,0.0,,-1.4652679999999993,43.509482
5007,21,16 CHEMIN DE SAINT-BERNARD,5,,,-1.485701999999999,43.50545499999999
5008,21,22 CHEMIN DE SAINT-BERNARD,3,1.0,1.0,-1.4867990000000006,43.506179
5009,21,24 CHEMIN DE SAINT-BERNARD,2,1.0,1.0,-1.4868380000000005,43.506243
5010,21,26 CHEMIN DE SAINT-BERNARD,4,1.0,1.0,-1.4868730000000006,43.506308999999995
5011,21,32 CHEMIN DE SAINT-BERNARD,3,0.0,,-1.486974,43.506528
5012,21,34 CHEMIN DE SAINT-BERNARD,5,2.0,2.0,-1.4870319999999995,43.506681000000015
5013,21,36 CHEMIN DE SAINT-BERNARD,2,1.0,2.0,-1.487053,43.506744000000005
5014,21,44 CHEMIN DE SAINT-BERNARD,4,1.0,2.0,-1.487124,43.50710100000001
5015,21,46 CHEMIN DE SAINT-BERNARD,2,0.0,,-1.4871420000000004,43.507208
5016,21,48 CHEMIN DE SAINT-BERNARD,5,9.0,4.0,-1.487156,43.507301999999996
5017,21,51 CHEMIN DE SAINT-BERNARD,2,1.0,1.0,-1.4871549999999993,43.50655399999999
